point_id,lat,long,idp_issueddate_iso,idp_validtime_iso,value,requested_on,url,category,centerx,centery,groupname,highps,idp_current_forecast,idp_fcst_hour,idp_filedate,idp_grb_elem,idp_grb_level,idp_ingestdate,idp_issueddate,idp_source,idp_subset,idp_time_series,idp_validendtime,idp_validtime,lowps,maxps,minps,name,objectid,productname,st_area_shape_,tag,zorder
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-12T21:00:00-08:00,21,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,41,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722514000,1699704000000,,CONUS,10041,1699855199000,1699851600000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B41,179501,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-12T22:00:00-08:00,14,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,42,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722523000,1699704000000,,CONUS,10042,1699858799000,1699855200000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B42,179502,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-12T23:00:00-08:00,12,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,43,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722532000,1699704000000,,CONUS,10043,1699862399000,1699858800000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B43,179503,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-13T04:00:00-08:00,7,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,54,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700839000,1699682400000,,CONUS,20054,1699880399000,1699876800000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B54,179441,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-13T06:00:00-08:00,6,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,56,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700858000,1699682400000,,CONUS,20056,1699887599000,1699884000000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B56,179443,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-13T10:00:00-08:00,2,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,54,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722692000,1699704000000,,CONUS,10054,1699901999000,1699898400000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B54,179514,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-13T11:00:00-08:00,3,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,55,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722702000,1699704000000,,CONUS,10055,1699905599000,1699902000000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B55,179515,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-13T14:00:00-08:00,8,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,58,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722730000,1699704000000,,CONUS,10058,1699916399000,1699912800000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B58,179518,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-13T16:00:00-08:00,11,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,60,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722750000,1699704000000,,CONUS,10060,1699923599000,1699920000000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B60,179520,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-13T12:00:00-08:00,4,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,62,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700914000,1699682400000,,CONUS,20062,1699909199000,1699905600000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B62,179449,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-13T17:00:00-08:00,6,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,61,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722760000,1699704000000,,CONUS,10061,1699927199000,1699923600000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B61,179521,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-13T15:00:00-08:00,9,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,65,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700942000,1699682400000,,CONUS,20065,1699919999000,1699916400000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B65,179452,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-13T16:00:00-08:00,5,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,66,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700951000,1699682400000,,CONUS,20066,1699923599000,1699920000000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B66,179453,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-13T17:00:00-08:00,6,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,67,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700961000,1699682400000,,CONUS,20067,1699927199000,1699923600000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B67,179454,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-13T18:00:00-08:00,8,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,68,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700971000,1699682400000,,CONUS,20068,1699930799000,1699927200000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B68,179455,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-13T20:00:00-08:00,11,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,70,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700989000,1699682400000,,CONUS,20070,1699937999000,1699934400000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B70,179457,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-14T00:00:00-08:00,9,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,68,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722827000,1699704000000,,CONUS,10068,1699952399000,1699948800000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B68,179528,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-14T02:00:00-08:00,5,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,70,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722845000,1699704000000,,CONUS,10070,1699959599000,1699956000000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B70,179530,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-11T16:00:00-08:00,6,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,12,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722208000,1699704000000,,CONUS,10012,1699750799000,1699747200000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B12,179472,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-11T22:00:00-08:00,9,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,18,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722275000,1699704000000,,CONUS,10018,1699772399000,1699768800000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B18,179478,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-12T12:00:00-08:00,0,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,38,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700640000,1699682400000,,CONUS,20038,1699822799000,1699819200000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B38,179425,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-13T15:00:00-08:00,9,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,59,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722740000,1699704000000,,CONUS,10059,1699919999000,1699916400000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B59,179519,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-10T22:00:00-08:00,2023-11-13T14:00:00-08:00,9,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,64,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700933000,1699682400000,,CONUS,20064,1699916399000,1699912800000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B64,179451,,0.0,Dataset,
Yosemite,37.7959,-119.6494,2023-11-11T04:00:00-08:00,2023-11-13T22:00:00-08:00,16,2023-11-11T20:38:10.685007800-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?geometryType=esriGeometryPoint&f=json&returnCatalogItems=true&returnPixelValues=true&geometry=%7B%27x%27%3A+-119.6494%2C+%27y%27%3A+37.7959%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&processAsMultiDimensional=false&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,66,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722808000,1699704000000,,CONUS,10066,1699945199000,1699941600000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B66,179526,,0.0,Dataset,
Los Angeles,33.948,-118.2567,2023-11-10T22:00:00-08:00,2023-11-12T10:00:00-08:00,14,2023-11-11T20:38:15.826428400-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?returnCatalogItems=true&returnPixelValues=true&processAsMultiDimensional=false&f=json&geometry=%7B%27x%27%3A+-118.2567%2C+%27y%27%3A+33.948%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,36,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700622000,1699682400000,,CONUS,20036,1699815599000,1699812000000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B36,179423,,0.0,Dataset,
Los Angeles,33.948,-118.2567,2023-11-10T22:00:00-08:00,2023-11-13T13:00:00-08:00,18,2023-11-11T20:38:15.826428400-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?returnCatalogItems=true&returnPixelValues=true&processAsMultiDimensional=false&f=json&geometry=%7B%27x%27%3A+-118.2567%2C+%27y%27%3A+33.948%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,63,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700923000,1699682400000,,CONUS,20063,1699912799000,1699909200000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B63,179450,,0.0,Dataset,
Los Angeles,33.948,-118.2567,2023-11-11T04:00:00-08:00,2023-11-11T06:00:00-08:00,21,2023-11-11T20:38:15.826428400-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?returnCatalogItems=true&returnPixelValues=true&processAsMultiDimensional=false&f=json&geometry=%7B%27x%27%3A+-118.2567%2C+%27y%27%3A+33.948%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,2,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722091000,1699704000000,,CONUS,10002,1699714799000,1699711200000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B02,179462,,0.0,Dataset,
Los Angeles,33.948,-118.2567,2023-11-11T04:00:00-08:00,2023-11-11T08:00:00-08:00,20,2023-11-11T20:38:15.826428400-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?returnCatalogItems=true&returnPixelValues=true&processAsMultiDimensional=false&f=json&geometry=%7B%27x%27%3A+-118.2567%2C+%27y%27%3A+33.948%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,4,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722111000,1699704000000,,CONUS,10004,1699721999000,1699718400000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B04,179464,,0.0,Dataset,
Los Angeles,33.948,-118.2567,2023-11-11T04:00:00-08:00,2023-11-11T09:00:00-08:00,20,2023-11-11T20:38:15.826428400-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?returnCatalogItems=true&returnPixelValues=true&processAsMultiDimensional=false&f=json&geometry=%7B%27x%27%3A+-118.2567%2C+%27y%27%3A+33.948%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,5,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722121000,1699704000000,,CONUS,10005,1699725599000,1699722000000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B05,179465,,0.0,Dataset,
Los Angeles,33.948,-118.2567,2023-11-10T22:00:00-08:00,2023-11-11T02:00:00-08:00,26,2023-11-11T20:38:15.826428400-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?returnCatalogItems=true&returnPixelValues=true&processAsMultiDimensional=false&f=json&geometry=%7B%27x%27%3A+-118.2567%2C+%27y%27%3A+33.948%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,4,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700308000,1699682400000,,CONUS,20004,1699700399000,1699696800000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B04,179391,,0.0,Dataset,
Los Angeles,33.948,-118.2567,2023-11-11T04:00:00-08:00,2023-11-11T11:00:00-08:00,10,2023-11-11T20:38:15.826428400-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?returnCatalogItems=true&returnPixelValues=true&processAsMultiDimensional=false&f=json&geometry=%7B%27x%27%3A+-118.2567%2C+%27y%27%3A+33.948%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,1,7,1699721040000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699722149000,1699704000000,,CONUS,10007,1699732799000,1699729200000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B07,179467,,0.0,Dataset,
Los Angeles,33.948,-118.2567,2023-11-10T22:00:00-08:00,2023-11-11T05:00:00-08:00,23,2023-11-11T20:38:15.826428400-08:00,https://mapservices.weather.noaa.gov/raster/rest/services/air_quality/ndgd_apm25_hr01_bc/ImageServer/identify?returnCatalogItems=true&returnPixelValues=true&processAsMultiDimensional=false&f=json&geometry=%7B%27x%27%3A+-118.2567%2C+%27y%27%3A+33.948%2C+%27spatialReference%27%3A+%7B%27wkid%27%3A+4326%7D%7D&geometryType=esriGeometryPoint&returnGeometry=false,1,-11255777.50995,5033296.74205,,6496.668896110001,2,7,1699699380000," PMTF=""Particulate matter (fine) [µg/m^3]""", 1-SIGL,1699700334000,1699682400000,,CONUS,20007,1699711199000,1699707600000,6496.668896110001,12993337.792219998,0.0,ds_apm25h01_bc_B07,179394,,0.0,Dataset,
